               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  60,            0.089223,            0.065621,            0.013631,             0.25521,             0.23226,             0.18385,            0.087957,            0.099903,             0.18365,            0.022532,            0.003669,            0.003669,            0.003669
                  61,            0.088968,            0.065365,            0.013555,             0.26594,             0.22629,             0.18455,            0.088011,             0.10002,             0.18464,            0.022699,           0.0035204,           0.0035204,           0.0035204
                  62,            0.088846,            0.065092,            0.013492,             0.26654,             0.22432,             0.18136,            0.086779,             0.10002,             0.18446,            0.022778,           0.0033732,           0.0033732,           0.0033732
                  63,             0.08882,            0.065064,            0.013449,             0.26947,             0.22394,             0.18124,            0.087064,             0.10004,             0.18475,            0.022861,           0.0032278,           0.0032278,           0.0032278
                  64,            0.088762,            0.064798,            0.013395,             0.27604,             0.21736,             0.18165,            0.086766,             0.10009,             0.18504,            0.022946,           0.0030841,           0.0030841,           0.0030841
                  65,            0.088523,            0.064507,            0.013266,             0.26924,             0.22418,             0.18058,            0.086787,             0.10014,             0.18498,            0.023047,           0.0029424,           0.0029424,           0.0029424
                  66,            0.088557,            0.064252,            0.013242,             0.26827,             0.22167,             0.18201,            0.086941,              0.1002,              0.1864,            0.023057,           0.0028027,           0.0028027,           0.0028027
                  67,            0.088189,            0.063957,            0.013104,             0.27056,             0.22095,             0.18089,            0.086316,             0.10027,             0.18639,            0.023144,           0.0026653,           0.0026653,           0.0026653
                  68,            0.088255,            0.063839,            0.013095,             0.27045,             0.21915,             0.18185,            0.087224,              0.1003,             0.18687,            0.023265,           0.0025302,           0.0025302,           0.0025302
                  69,            0.088041,             0.06362,            0.012984,             0.26803,             0.22164,              0.1811,            0.086398,             0.10032,             0.18742,             0.02322,           0.0023977,           0.0023977,           0.0023977
                  70,            0.088182,            0.063433,            0.012991,             0.25671,             0.22503,             0.18016,            0.085556,             0.10032,             0.18755,            0.023334,           0.0022677,           0.0022677,           0.0022677
                  71,            0.088025,             0.06332,            0.012916,             0.26633,             0.22208,             0.17968,            0.085988,             0.10036,             0.18777,            0.023326,           0.0021405,           0.0021405,           0.0021405
                  72,            0.087813,            0.062912,            0.012844,             0.26163,             0.21759,             0.17804,            0.085404,             0.10052,              0.1891,            0.023476,           0.0020161,           0.0020161,           0.0020161
                  73,            0.087798,            0.062817,            0.012767,             0.26028,             0.22307,             0.17923,            0.085818,             0.10055,             0.18913,            0.023549,           0.0018948,           0.0018948,           0.0018948
                  74,            0.087602,            0.062607,            0.012722,              0.2513,             0.22466,             0.17785,            0.085327,             0.10057,              0.1895,            0.023596,           0.0017765,           0.0017765,           0.0017765
                  75,            0.087477,             0.06248,            0.012679,             0.25881,              0.2242,             0.17773,            0.084964,             0.10064,             0.19009,            0.023658,           0.0016615,           0.0016615,           0.0016615
                  76,            0.087542,            0.062256,            0.012635,             0.25966,             0.21956,             0.17683,            0.084508,             0.10071,              0.1903,            0.023734,           0.0015498,           0.0015498,           0.0015498
                  77,            0.087553,            0.062149,            0.012581,             0.26106,             0.22185,             0.17871,            0.084921,             0.10071,             0.19068,            0.023745,           0.0014416,           0.0014416,           0.0014416
                  78,            0.087221,            0.061975,            0.012505,             0.25855,             0.22299,             0.17872,            0.084855,              0.1007,             0.19085,            0.023752,            0.001337,            0.001337,            0.001337
                  79,            0.087101,            0.061754,             0.01246,             0.25624,             0.22251,             0.17729,            0.084266,             0.10078,             0.19128,            0.023755,            0.001236,            0.001236,            0.001236
                  80,            0.087153,            0.061564,            0.012386,             0.25415,             0.22378,             0.17743,            0.084286,             0.10084,             0.19185,            0.023825,           0.0011387,           0.0011387,           0.0011387
                  81,            0.086976,            0.061514,            0.012391,             0.24994,             0.22455,             0.17617,            0.083273,             0.10088,             0.19218,            0.023913,           0.0010454,           0.0010454,           0.0010454
                  82,            0.087025,            0.061446,            0.012353,             0.26048,             0.21838,             0.17615,            0.083486,             0.10087,              0.1921,            0.023928,          0.00095595,          0.00095595,          0.00095595
                  83,            0.086972,            0.061387,            0.012361,             0.25438,             0.21818,             0.17626,             0.08373,             0.10091,             0.19249,            0.023944,          0.00087058,          0.00087058,          0.00087058
                  84,             0.08698,            0.061107,            0.012262,             0.25919,             0.22008,             0.17595,             0.08325,             0.10094,             0.19263,            0.023984,          0.00078933,          0.00078933,          0.00078933
                  85,            0.086834,            0.060929,            0.012222,             0.25685,             0.21962,             0.17462,            0.083017,             0.10098,             0.19298,            0.024031,          0.00071228,          0.00071228,          0.00071228
                  86,            0.086705,             0.06099,            0.012197,             0.25659,             0.21889,             0.17453,            0.082731,             0.10101,             0.19333,            0.024054,          0.00063952,          0.00063952,          0.00063952
                  87,            0.086747,            0.060766,            0.012162,             0.25185,             0.22009,             0.17447,            0.082643,             0.10105,             0.19375,            0.024095,          0.00057111,          0.00057111,          0.00057111
                  88,            0.086754,            0.060691,            0.012208,             0.25356,             0.21979,             0.17392,            0.082566,             0.10109,             0.19379,            0.024123,          0.00050711,          0.00050711,          0.00050711
                  89,            0.086809,             0.06079,            0.012186,             0.25025,             0.22053,             0.17359,            0.082204,              0.1011,             0.19394,            0.024142,          0.00044761,          0.00044761,          0.00044761
                  90,            0.086658,            0.060491,            0.012103,             0.25474,             0.21648,             0.17342,            0.082133,             0.10111,             0.19414,            0.024212,          0.00039264,          0.00039264,          0.00039264
                  91,             0.08659,            0.060415,            0.012122,              0.2565,             0.21639,             0.17317,            0.081812,             0.10112,             0.19431,            0.024275,          0.00034227,          0.00034227,          0.00034227
                  92,            0.086558,            0.060425,            0.012054,             0.25633,             0.21673,             0.17326,            0.081984,             0.10115,             0.19454,            0.024309,          0.00029655,          0.00029655,          0.00029655
                  93,            0.086542,            0.060376,             0.01208,             0.25299,             0.21761,             0.17277,            0.081841,             0.10117,             0.19464,             0.02432,          0.00025551,          0.00025551,          0.00025551
                  94,            0.086529,            0.060448,            0.012094,             0.25016,             0.21875,             0.17274,            0.081879,             0.10119,             0.19488,            0.024359,          0.00021921,          0.00021921,          0.00021921
                  95,            0.086559,            0.060318,            0.012072,             0.24921,             0.21872,             0.17302,            0.082073,             0.10122,             0.19499,            0.024385,          0.00018768,          0.00018768,          0.00018768
                  96,            0.086473,            0.060193,            0.011997,              0.2486,             0.21906,             0.17249,             0.08183,             0.10124,             0.19513,            0.024385,          0.00016094,          0.00016094,          0.00016094
                  97,            0.086478,            0.060176,            0.012017,             0.25247,              0.2166,             0.17195,            0.081371,             0.10126,              0.1953,            0.024402,          0.00013903,          0.00013903,          0.00013903
                  98,            0.086586,            0.060257,            0.012027,             0.25075,             0.21812,             0.17213,            0.081615,             0.10126,              0.1953,            0.024421,          0.00012197,          0.00012197,          0.00012197
                  99,            0.086438,            0.060137,            0.012016,             0.25115,             0.21715,             0.17182,            0.081434,             0.10127,             0.19529,            0.024427,          0.00010977,          0.00010977,          0.00010977
